"zfin_id_symbol","human.Symbol","ensembl_gene_id","entrezgene_id"
"numa1","NUMA1","ENSG00000137497",4926
"cdhr5a","CDHR5","ENSG00000273572",53841
"cdhr5a","CDHR5","ENSG00000099834",53841
"cdhr5b","CDHR5","ENSG00000273572",53841
"cdhr5b","CDHR5","ENSG00000099834",53841
"dkk3a","DKK3","ENSG00000050165",27122
"tpo","TPO","ENSG00000277603",7173
"tpo","TPO","ENSG00000115705",7173
"hcn1","HCN1","ENSG00000164588",348980
"tshr","TSHR","ENSG00000165409",7253
"tmprss6","TMPRSS6","ENSG00000187045",164656
"dscaml1","DSCAML1","ENSG00000177103",57453
"htra3b","HTRA3","ENSG00000170801",94031
"ccdc39","CCDC39","ENSG00000284862",339829
"ccdc39","CCDC39","ENSG00000145075",NA
"tlcd3bb","TLCD3B","ENSG00000149926",83723
"taok2b","TAOK2","ENSG00000149930",9344
"maza","MAZ","ENSG00000103495",4150
"mazb","MAZ","ENSG00000103495",4150
"cntd1","CNTD1","ENSG00000176563",124817
"wnk4a","WNK4","ENSG00000126562",65266
"ago1","AGO1","ENSG00000092847",26523
"fam117aa","FAM117A","ENSG00000121104",81558
"fam171a2a","FAM171A2","ENSG00000161682",284069
"ago2","AGO2","ENSG00000123908",27161
"gfral","GFRAL","ENSG00000187871",389400
"col21a1","COL21A1","ENSG00000124749",81578
"mespbb","MESP1","ENSG00000166823",55897
"gdnfb","GDNF","ENSG00000168621",2668
"pspn","PSPN","ENSG00000125650",5623
"kdm4aa","KDM4A","ENSG00000066135",9682
"cbx6b","CBX6","ENSG00000183741",23466
"cbx7b","CBX7","ENSG00000100307",23492
"armc3","ARMC3","ENSG00000165309",219681
"atxn7","ATXN7","ENSG00000163635",6314
"cadpsb","CADPS","ENSG00000163618",8618
"si:dkey-274m17.3","C3orf14","ENSG00000114405",57415
"edn3a","EDN3","ENSG00000124205",1908
"znf219","ZNF219","ENSG00000165804",51222
"arhgef40","ARHGEF40","ENSG00000165801",55701
"tex9","TEX9","ENSG00000151575",374618
"fhod1","FHOD1","ENSG00000135723",29109
"susd3","SUSD3","ENSG00000157303",203328
"cln6b","CLN6","ENSG00000128973",54982
"b4galt3","B4GALT3","ENSG00000158850",8703
"tmem97","TMEM97","ENSG00000109084",27346
"pipox","PIPOX","ENSG00000179761",51268
"omgb","OMG","ENSG00000126861",4974
"omgb","OMG","ENSG00000126861",101927057
"phf12b","PHF12","ENSG00000109118",57649
"sez6b","SEZ6","ENSG00000063015",124925
"il23a","IL23A","ENSG00000110944",51561
"vasnb","VASN","ENSG00000274334",114990
"vasnb","VASN","ENSG00000168140",114990
"lcmt2","LCMT2","ENSG00000168806",9836
"rprd2b","RPRD2","ENSG00000163125",23248
"cers4b","CERS4","ENSG00000090661",79603
"orai1a","ORAI1","ENSG00000276045",84876
"ggt5b","GGT5","ENSG00000099998",2687
"lrrc75bb","LRRC75B","ENSG00000178026",388886
"svep1","SVEP1","ENSG00000165124",79987
"c2cd2","C2CD2","ENSG00000157617",25966
"toporsb","TOPORS","ENSG00000197579",10210
"col5a3b","COL5A3","ENSG00000080573",50509
"parlb","PARL","ENSG00000175193",55486
"znfx1","ZNFX1","ENSG00000124201",57169
"oxtr","OXTR","ENSG00000180914",5021
"tmem100a","TMEM100","ENSG00000166292",55273
"foxn2a","FOXN2","ENSG00000170802",3344
"fbxo11b","FBXO11","ENSG00000138081",80204
"wipf1b","WIPF1","ENSG00000115935",7456
"gpr155b","GPR155","ENSG00000163328",151556
"sp3b","SP3","ENSG00000172845",6670
"oscp1b","OSCP1","ENSG00000116885",127700
"fcsk","FCSK","ENSG00000157353",197258
"rnf213b","RNF213","ENSG00000173821",57674
"trim46a","TRIM46","ENSG00000163462",80128
"zfyve9b","ZFYVE9","ENSG00000157077",9372
"trim67","TRIM67","ENSG00000119283",440730
"trim40","TRIM40","ENSG00000233931",135644
"trim40","TRIM40","ENSG00000236399",135644
"trim40","TRIM40","ENSG00000237046",135644
"trim40","TRIM40","ENSG00000224496",135644
"trim40","TRIM40","ENSG00000227458",135644
"trim40","TRIM40","ENSG00000172524",135644
"trim40","TRIM40","ENSG00000228001",135644
"trim40","TRIM40","ENSG00000204614",135644
"spred2a","SPRED2","ENSG00000198369",200734
"fscn2a","FSCN2","ENSG00000186765",25794
"cc2d1a","CC2D1A","ENSG00000288293",54862
"cc2d1a","CC2D1A","ENSG00000132024",54862
"klb","KLB","ENSG00000134962",152831
"ppp1r3aa","PPP1R3A","ENSG00000154415",5506
"foxo6a","FOXO6","ENSG00000281518",100132074
"foxo6a","FOXO6","ENSG00000204060",100132074
"gbe1b","GBE1","ENSG00000114480",2632
"prxl2c","PRXL2C","ENSG00000158122",195827
"srr","SRR","ENSG00000167720",63826
"acsbg1","ACSBG1","ENSG00000103740",23205
"atp5md","ATP5MD","ENSG00000173915",84833
"tmem196b","TMEM196","ENSG00000173452",256130
"intu","INTU","ENSG00000164066",27152
"il17ra3","IL17RA","ENSG00000177663",23765
"rab3il1","RAB3IL1","ENSG00000167994",5866
"slc5a10","SLC5A10","ENSG00000154025",125206
"fam83ga","FAM83G","ENSG00000188522",644815
"cfi","CFI","ENSG00000205403",3426
"agap3","AGAP3","ENSG00000133612",116988
"ccl20a.4","CCL20","ENSG00000115009",6364
"inpp5a","INPP5A","ENSG00000068383",3632
"pwwp2b","PWWP2B","ENSG00000171813",170394
"bend4","BEND4","ENSG00000188848",389206
"noctb","NOCT","ENSG00000151014",25819
"cdhr2a","CDHR2","ENSG00000074276",54825
"cdhr2b","CDHR2","ENSG00000074276",54825
"cfap46","CFAP46","ENSG00000171811",54777
"ganab","GANAB","ENSG00000089597",23193
"proser1","PROSER1","ENSG00000120685",80209
"cxcl8b.3","CXCL8","ENSG00000169429",3576
"cep152","CEP152","ENSG00000103995",22995
"cyp27b1","CYP27B1","ENSG00000111012",1594
"duox2","DUOXA1","ENSG00000140254",90527
"duox2","DUOXA2","ENSG00000140274",405753
"prkrip1","PRKRIP1","ENSG00000128563",79706
"clint1b","CLINT1","ENSG00000113282",9685
"itga2.1","ITGA2","ENSG00000164171",3673
"hmgxb3","HMGXB3","ENSG00000113716",22993
"ndst1a","NDST1","ENSG00000070614",3340
"rnf145a","RNF145","ENSG00000145860",153830
"myoz3a","MYOZ3","ENSG00000164591",91977
"lgr4","LGR4","ENSG00000205213",55366
"fastkd5","FASTKD5","ENSG00000215251",60493
"fbxl17","FBXL17","ENSG00000145743",64839
"gb:bc139872","C9orf16","ENSG00000171159",79095
"klf4","KLF4","ENSG00000136826",9314
"lhfpl4a","LHFPL4","ENSG00000156959",375323
"xylt1","XYLT1","ENSG00000285395",64131
"xylt1","XYLT1","ENSG00000103489",64131
"insyn2b","INSYN2B","ENSG00000204767",100131897
"fam89a","FAM89A","ENSG00000182118",375061
"tiam2b","TIAM2","ENSG00000146426",26230
"cldn20","CLDN20","ENSG00000171217",49861
"zc2hc1c","ZC2HC1C","ENSG00000119703",79696
"rps6kl1","RPS6KL1","ENSG00000198208",83694
"vash1","VASH1","ENSG00000071246",22846
"angel1","ANGEL1","ENSG00000013523",23357
"ift43","IFT43","ENSG00000119650",112752
"flvcr2a","FLVCR2","ENSG00000119686",55640
"erg28","ERG28","ENSG00000133935",11161
"ddhd1a","DDHD1","ENSG00000100523",80821
"gjd2a","GJD2","ENSG00000159248",57369
"spata5","SPATA5","ENSG00000145375",166378
"clec3bb","CLEC3B","ENSG00000163815",7123
"cdcp1b","CDCP1","ENSG00000163814",64866
"slc2a13a","SLC2A13","ENSG00000151229",114134
"ankrd50","ANKRD50","ENSG00000151458",57182
"wdr26a","WDR26","ENSG00000162923",80232
"adcy3a","ADCY3","ENSG00000138031",109
"bod1l1","BOD1L1","ENSG00000038219",259282
"znf518b","ZNF518B","ENSG00000178163",85460
"apbb2a","APBB2","ENSG00000163697",323
"fat2","FAT2","ENSG00000086570",2196
"fibina","FIBIN","ENSG00000176971",387758
"ano3","ANO3","ENSG00000134343",63982
"fam193b","FAM193B","ENSG00000146067",54540
"mblac1","MBLAC1","ENSG00000214309",255374
"trappc14","TRAPPC14",NA,NA
"fam183a","FAM183A","ENSG00000186973",440585
"clec3a","CLEC3A","ENSG00000166509",10143
"mpped1","MPPED1","ENSG00000186732",758
"ambra1a","AMBRA1","ENSG00000110497",55626
"dgkza","DGKZ","ENSG00000149091",8525
"dgkzb","DGKZ","ENSG00000149091",8525
"etfbkmt","ETFBKMT","ENSG00000139160",254013
"usf3","USF3","ENSG00000176542",205717
"capn7","CAPN7","ENSG00000131375",23473
"stard9","STARD9","ENSG00000159433",57519
"sh3bp5a","SH3BP5","ENSG00000131370",9467
"ankrd28a","ANKRD28","ENSG00000206560",23243
"hcar1-1","HCAR1","ENSG00000196917",27198
"hcar1-2","HCAR1","ENSG00000196917",27198
"clip1b","CLIP1","ENSG00000130779",6249
"myo18b","MYO18B","ENSG00000133454",84700
"kcng3","KCNG3","ENSG00000171126",170850
"wnt6a","WNT6","ENSG00000115596",7475
"lrp2b","LRP2","ENSG00000081479",4036
"alkal2b","ALKAL2","ENSG00000189292",285016
"npy2rl","NPY2R","ENSG00000185149",4887
"ccsapa","CCSAP","ENSG00000154429",126731
"sema4gb","SEMA4G","ENSG00000095539",57715
"gal","GAL","ENSG00000069482",51083
"nrde2","NRDE2","ENSG00000119720",55051
"cd302","CD302","ENSG00000241399",9936
"lrrc73","LRRC73","ENSG00000204052",221424
"aplf","APLF","ENSG00000169621",200558
"arsb","ARSB","ENSG00000113273",411
"trir","TRIR","ENSG00000123144",79002
"homer1a","HOMER1","ENSG00000152413",9456
"rasgrf2a","RASGRF2","ENSG00000113319",5924
"prkcdb","PRKCD","ENSG00000163932",5580
"mustn1b","MUSTN1","ENSG00000272573",389125
"mustn1a","MUSTN1","ENSG00000272573",389125
"tmcc1a","TMCC1","ENSG00000172765",23023
"mars2","MARS2","ENSG00000247626",92935
"pargb","PARG","ENSG00000227345",8505
"ogdhl","OGDHL","ENSG00000197444",55753
"fbrs","FBRS","ENSG00000156860",64319
"dusp3a","DUSP3","ENSG00000108861",1845
"cntrob","CNTROB","ENSG00000170037",116840
"mast3b","MAST3","ENSG00000099308",23031
"trpm6","TRPM6","ENSG00000119121",140803
"rbfox3a","RBFOX3","ENSG00000167281",146713
"spata17","SPATA17","ENSG00000162814",128153
"kif3ca","KIF3C","ENSG00000084731",3797
"arsj","ARSJ","ENSG00000180801",79642
"ank2a","ANK2","ENSG00000145362",287
"pde1ca","PDE1C","ENSG00000154678",5137
"gabrb2b","GABRB2","ENSG00000145864",2561
"ptchd3a","PTCHD3","ENSG00000276595",374308
"ptchd3a","PTCHD3","ENSG00000182077",374308
"pex5lb","PEX5L","ENSG00000114757",51555
"jcada","JCAD","ENSG00000165757",57608
"jcadb","JCAD","ENSG00000165757",57608
"p2ry11","P2RY11","ENSG00000244165",5032
"vstm5","VSTM5","ENSG00000214376",387804
"cep295","CEP295","ENSG00000166004",85459
"rmdn2","RMDN2","ENSG00000115841",151393
"patz1","PATZ1","ENSG00000100105",23598
"aadat","AADAT","ENSG00000109576",51166
"mfap3l","MFAP3L","ENSG00000198948",9848
"cep112","CEP112","ENSG00000154240",201134
"cacng5b","CACNG5","ENSG00000075429",27091
"cacng5a","CACNG5","ENSG00000075429",27091
"st6galnac2","ST6GALNAC2","ENSG00000070731",10610
"cacng4b","CACNG4","ENSG00000075461",27092
"pitpnc1a","PITPNC1","ENSG00000154217",26207
"meiob","MEIOB","ENSG00000282650",NA
"meiob","MEIOB","ENSG00000162039",254528
"chdh","CHDH","ENSG00000016391",55349
"il17rb","IL17RB","ENSG00000056736",55540
"il17rc","IL17RC","ENSG00000163702",84818
"creld1a","CRELD1","ENSG00000163703",78987
"il17rel","IL17REL","ENSG00000188263",400935
"kcnk12","KCNK12","ENSG00000184261",56660
"kcnk17","KCNK17","ENSG00000124780",89822
"slc16a2","SLC16A2","ENSG00000147100",6567
"si:ch211-185a18.2","KIAA0586","ENSG00000100578",9786
"tmem74b","TMEM74B","ENSG00000125895",55321
"ppp1r1b","PPP1R1B","ENSG00000131771",84152
"kcnq2b","KCNQ2","ENSG00000281151",3785
"kcnq2b","KCNQ2","ENSG00000075043",3785
"lpar4","LPAR4","ENSG00000147145",2846
"poldip3","POLDIP3","ENSG00000100227",84271
"fam83c","FAM83C","ENSG00000125998",128876
"lpar3","LPAR3","ENSG00000171517",23566
"crebrf","CREBRF","ENSG00000164463",153222
"klhl3","KLHL3","ENSG00000146021",26249
"stc2b","STC2","ENSG00000113739",8614
"bnip1b","BNIP1","ENSG00000113734",662
"pcdh7a","PCDH7","ENSG00000169851",5099
"arhgap44","ARHGAP44","ENSG00000006740",9912
"zmiz1b","ZMIZ1","ENSG00000108175",57178
"dlg5b.1","DLG5","ENSG00000274429",9231
"dlg5b.1","DLG5","ENSG00000151208",9231
"mapkbp1","MAPKBP1","ENSG00000137802",23005
"akap6","AKAP6","ENSG00000151320",9472
"tmem74","TMEM74","ENSG00000164841",157753
"csmd3b","CSMD3","ENSG00000164796",114788
"znf644b","ZNF644","ENSG00000122482",84146
"kcnh7","KCNH7","ENSG00000184611",90134
"cacng4a","CACNG4","ENSG00000075461",27092
"fbxo40.2","FBXO40","ENSG00000163833",51725
"col12a1b","COL12A1","ENSG00000111799",1303
"tspeara","TSPEAR","ENSG00000175894",54084
"tgfbr3","TGFBR3","ENSG00000069702",7049
"vmo1b","VMO1","ENSG00000182853",284013
"kcnq4","KCNQ4","ENSG00000117013",9132
"ccdc14","CCDC14","ENSG00000175455",64770
"si:ch73-269m14.2","C5orf15","ENSG00000113583",56951
"si:dkey-43k4.3","C22orf23","ENSG00000128346",84645
"znf648","ZNF648","ENSG00000179930",127665
"mfsd14bb","MFSD14B","ENSG00000148110",84641
"sumo2a","SUMO2","ENSG00000188612",6613
"tac4","TAC4","ENSG00000176358",255061
"cobll1a","COBLL1","ENSG00000082438",22837
"cd164l2","CD164L2","ENSG00000174950",388611
"cacna1ib","CACNA1I","ENSG00000100346",8911
"fbxl16","FBXL16","ENSG00000127585",146330
"dtwd2","DTWD2","ENSG00000169570",285605
"gsdmea","GSDME","ENSG00000105928",1687
"wdr59","WDR59","ENSG00000103091",79726
"artna","ARTN","ENSG00000117407",9048
"susd5","SUSD5","ENSG00000173705",26032
"b3galt1a","B3GALT1","ENSG00000172318",8708
"kynu","KYNU","ENSG00000115919",8942
"scaf1","SCAF1","ENSG00000126461",58506
"cdc42ep1b","CDC42EP1","ENSG00000128283",11135
"mpv17l","MPV17L","ENSG00000275543",255027
"mpv17l","MPV17L","ENSG00000156968",255027
"acvr2ab","ACVR2A","ENSG00000121989",92
"kctd14","KCTD14","ENSG00000151364",65987
"rskrb","RSKR","ENSG00000167524",124923
"cd109","CD109","ENSG00000156535",135228
"kcna7","KCNA7","ENSG00000104848",3743
"ptger1a","PTGER1","ENSG00000160951",5731
"tns1a","TNS1","ENSG00000079308",7145
"kcnj3b","KCNJ3","ENSG00000162989",3760
"gpr161b","GPR161","ENSG00000143147",23432
"sowahd","SOWAHD","ENSG00000187808",347454
"abcc8b","ABCC8","ENSG00000006071",6833
"hs6st3a","HS6ST3","ENSG00000185352",266722
"htr2ab","HTR2A","ENSG00000102468",3356
"jade2","JADE2","ENSG00000043143",23338
"Sep-12","SEPTIN12","ENSG00000140623",124404
"ptx4","PTX4","ENSG00000251692",390667
"onecut2","ONECUT2","ENSG00000119547",9480
"scamp5b","SCAMP5","ENSG00000198794",192683
"map3k14a","MAP3K14","ENSG00000282637",NA
"map3k14a","MAP3K14","ENSG00000006062",9020
"ints4","INTS4","ENSG00000149262",92105
"fmnl1a","FMNL1","ENSG00000184922",752
"nav1b","NAV1","ENSG00000134369",89796
"rab27b","RAB27B","ENSG00000041353",5874
"rsf1a","RSF1","ENSG00000048649",51773
"irs4a","IRS4","ENSG00000133124",8471
"map3k2","MAP3K2","ENSG00000169967",10746
"kcnj5","KCNJ5","ENSG00000120457",3762
"cmc4","CMC4","ENSG00000182712",100272147
"arhgap42b","ARHGAP42","ENSG00000165895",143872
"tp53i3","TP53I3","ENSG00000115129",9540
"tiam1b","TIAM1","ENSG00000156299",7074
"sgpp2","SGPP2","ENSG00000163082",130367
"alx3","ALX3","ENSG00000156150",257
"mrvi1","IRAG1","ENSG00000072952",10335
"adma","ADM","ENSG00000148926",133
"admb","ADM","ENSG00000148926",133
"pfkfb2b","PFKFB2","ENSG00000123836",5208
"otog","OTOG","ENSG00000188162",340990
"gulp1b","GULP1","ENSG00000144366",51454
"gpr179","GPR179","ENSG00000276469",440435
"gpr179","GPR179","ENSG00000277399",440435
"f13a1a.2","F13A1","ENSG00000124491",2162
"ube2d2","UBE2D2","ENSG00000131508",7322
"galnt3","GALNT3","ENSG00000115339",2591
"csrnp3","CSRNP3","ENSG00000178662",80034
"grb14","GRB14","ENSG00000115290",2888
"cobll1b","COBLL1","ENSG00000082438",22837
"chd5","CHD5","ENSG00000116254",26038
"gpbar1","GPBAR1","ENSG00000179921",151306
"gdf10b","GDF10","ENSG00000266524",2662
"mms19","MMS19","ENSG00000155229",64210
"kcnj2a","KCNJ2","ENSG00000123700",3759
"nfe2l1b","NFE2L1","ENSG00000082641",4779
"clmpa","CLMP","ENSG00000166250",79827
"clmpb","CLMP","ENSG00000166250",79827
"nfe2l2b","NFE2L2","ENSG00000116044",4780
"pla2r1","PLA2R1","ENSG00000153246",22925
"adgrl2b.2","ADGRL2","ENSG00000117114",23266
"dgki","DGKI","ENSG00000157680",9162
"kcnj6","KCNJ6","ENSG00000157542",3763
"strip2","STRIP2","ENSG00000128578",57464
"snapc2","SNAPC2","ENSG00000104976",6618
"cntnap2a","CNTNAP2","ENSG00000278728",26047
"cntnap2a","CNTNAP2","ENSG00000174469",26047
"trpc4b","TRPC4","ENSG00000133107",7223
"nbeab","NBEA","ENSG00000172915",26960
"klhdc1","KLHDC1","ENSG00000197776",122773
"thbs1a","THBS1","ENSG00000137801",7057
"rasip1","RASIP1","ENSG00000105538",54922
"tgfbr2a","TGFBR2","ENSG00000163513",7048
"cckar","CCKAR","ENSG00000163394",886
"stim2b","STIM2","ENSG00000109689",57620
"wdr25","WDR25","ENSG00000176473",79446
"dlk1","DLK1","ENSG00000185559",8788
"cd93","CD93","ENSG00000125810",22918
"cntn6","CNTN6","ENSG00000134115",27255
"tcte1","TCTE1","ENSG00000146221",202500
"ifit12","IFIT5","ENSG00000152778",24138
"wdr20a","WDR20","ENSG00000140153",91833
"plekho2","PLEKHO2","ENSG00000241839",80301
"ubap1lb","UBAP1L","ENSG00000246922",390595
"dio3a","DIO3","ENSG00000197406",1735
"ppp2r5ca","PPP2R5C","ENSG00000078304",5527
"gemin7","GEMIN7","ENSG00000142252",79760
"selplg","SELPLG","ENSG00000110876",6404
"dchs1a","DCHS1","ENSG00000166341",8642
"hsph1","HSPH1","ENSG00000120694",10808
"tex26","TEX26","ENSG00000175664",122046
"dock6","DOCK6","ENSG00000130158",57572
"pkp4","PKP4","ENSG00000144283",8502
"lrfn2a","LRFN2","ENSG00000156564",57497
"ccdc15","CCDC15","ENSG00000149548",80071
"grid1a","GRID1","ENSG00000182771",2894
"prlh","PRLH","ENSG00000071677",51052
"bahd1","BAHD1","ENSG00000140320",22893
"rpusd2","RPUSD2","ENSG00000166133",27079
"tmc5","TMC5","ENSG00000103534",79838
"lingo3b","LINGO3","ENSG00000220008",645191
"dpep2","DPEP2","ENSG00000167261",64174
"tp53inp2","TP53INP2","ENSG00000078804",58476
"kank4","KANK4","ENSG00000132854",163782
"ccdc17","CCDC17","ENSG00000159588",149483
"st6gal2b","ST6GAL2","ENSG00000144057",84620
"faim2b","FAIM2","ENSG00000135472",23017
"plcl2","PLCL2","ENSG00000284017",23228
"plcl2","PLCL2","ENSG00000154822",23228
"rftn1b","RFTN1","ENSG00000131378",23180
"atp8b5b","ATP8B5P","ENSG00000179766",158381
"unc13bb","UNC13B","ENSG00000198722",10497
"nav2a","NAV2","ENSG00000166833",89797
"sema4bb","SEMA4B","ENSG00000185033",10509
"znf710b","ZNF710","ENSG00000140548",374655
"fscn1b","FSCN1","ENSG00000075618",6624
"ttyh3a","TTYH3","ENSG00000136295",80727
"ap5z1","AP5Z1","ENSG00000242802",9907
"mtcl1","MTCL1","ENSG00000168502",23255
"gatad2aa","GATAD2A","ENSG00000167491",54815
"ptger3","PTGER3","ENSG00000050628",5733
"tnfsf13","TNFSF13","ENSG00000161955",8741
"il6","IL6","ENSG00000136244",3569
"adra1ba","ADRA1B","ENSG00000170214",147
"c5","C5","ENSG00000106804",727
"vegfba","VEGFB","ENSG00000173511",7423
"il21","IL21","ENSG00000138684",59067
"ptgir","PTGIR","ENSG00000160013",5739
"dnaaf5","DNAAF5","ENSG00000164818",54919
"nthl1","NTHL1","ENSG00000065057",4913
"plppr3b","PLPPR3","ENSG00000282283",NA
"plppr3b","PLPPR3","ENSG00000129951",79948
"marco","MARCO","ENSG00000019169",8685
"arhgap35a","ARHGAP35","ENSG00000160007",2909
"atp13a3","ATP13A3","ENSG00000133657",79572
"xxylt1","XXYLT1","ENSG00000173950",152002
"pik3r6b","PIK3R6","ENSG00000276231",146850
"usp43b","USP43","ENSG00000154914",124739
"ankrd6a","ANKRD6","ENSG00000135299",22881
"bach2a","BACH2","ENSG00000112182",60468
"rfwd3","RFWD3","ENSG00000168411",55159
"rhbdl1","RHBDL1","ENSG00000103269",9028
"uts2d","UTS2B","ENSG00000188958",257313
"otos","OTOS","ENSG00000178602",150677
"lipcb","LIPC","ENSG00000166035",3990
"cntrl","CNTRL","ENSG00000119397",11064
"spire1b","SPIRE1","ENSG00000134278",56907
"cyth3a","CYTH3","ENSG00000008256",9265
"ankrd40","ANKRD40","ENSG00000154945",91369
"dhx58","DHX58","ENSG00000108771",79132
"fcho1","FCHO1","ENSG00000130475",23149
"mgmt","MGMT","ENSG00000170430",4255
"mef2ab","MEF2A","ENSG00000068305",4205
"bsna","BSN","ENSG00000164061",8927
"dennd6ab","DENND6A","ENSG00000174839",201627
"dock4","DOCK4","ENSG00000128512",9732
"dynlrb2","DYNLRB2","ENSG00000168589",83657
"kcnk3b","KCNK3","ENSG00000171303",3777
"fgl2b","FGL2","ENSG00000127951",10875
"nlrp1","NLRP1","ENSG00000091592",22861
"cspp1a","CSPP1","ENSG00000104218",79848
"gpr65","GPR65","ENSG00000140030",8477
"insyn2ab","INSYN2A","ENSG00000188916",642938
"rp1l1a","RP1L1","ENSG00000183638",94137
"si:dkey-100n19.2","C8orf74","ENSG00000285147",203076
"si:dkey-100n19.2","C8orf74","ENSG00000171060",203076
"fndc4b","FNDC4","ENSG00000115226",64838
"tac3b","TAC3","ENSG00000166863",6866
"bicd2","BICD2","ENSG00000185963",23299
"tacr3b","TACR3","ENSG00000169836",6870
"sptbn4","SPTBN4","ENSG00000160460",57731
"atox1","ATOX1","ENSG00000177556",475
"ccdc69","CCDC69","ENSG00000198624",26112
"mtbp","MTBP","ENSG00000172167",27085
"tespa1","TESPA1","ENSG00000135426",9840
"cdc42bpaa","CDC42BPA","ENSG00000143776",8476
"dennd4c","DENND4C","ENSG00000137145",55667
"setd9","SETD9","ENSG00000155542",133383
"prtfdc1a","PRTFDC1","ENSG00000099256",56952
"zc3h6","ZC3H6","ENSG00000188177",376940
"zc3h6","ZC3H8","ENSG00000144161",84524
"pias1a","PIAS1","ENSG00000033800",8554
"lgals8b","LGALS8","ENSG00000116977",3964
"klhl38b","KLHL38","ENSG00000175946",340359
"mslna","MSLN","ENSG00000102854",10232
"abraa","ABRA","ENSG00000174429",137735
"tmem79b","TMEM79","ENSG00000163472",84283
"notum1a","NOTUM","ENSG00000185269",147111
"myadml2","MYADML2","ENSG00000185105",255275
"chrnb4","CHRNB4","ENSG00000117971",1143
"rlim","RLIM","ENSG00000131263",51132
"cpn2","CPN2","ENSG00000178772",1370
"eif4g3a","EIF4G3","ENSG00000075151",8672
"klhdc8a","KLHDC8A","ENSG00000162873",55220
"iqsec1b","IQSEC1","ENSG00000144711",9922
"iqsec1a","IQSEC1","ENSG00000144711",9922
"efcc1","EFCC1","ENSG00000114654",79825
"cfap92","CFAP92","ENSG00000114656",57501
"micu3b","MICU3","ENSG00000155970",286097
"slc7a3b","SLC7A3","ENSG00000165349",84889
"rnf207a","RNF207","ENSG00000158286",388591
